base.dists.chisquare.entropy,"base.dists.chisquare.entropy( k:number )"
base.dists.chisquare.kurtosis,"base.dists.chisquare.kurtosis( k:number )"
base.dists.chisquare.logpdf,"base.dists.chisquare.logpdf( x:number, k:number )"
base.dists.chisquare.logpdf.factory,"base.dists.chisquare.logpdf.factory( k:number )"
base.dists.chisquare.mean,"base.dists.chisquare.mean( k:number )"
base.dists.chisquare.median,"base.dists.chisquare.median( k:number )"
base.dists.chisquare.mgf,"base.dists.chisquare.mgf( t:number, k:number )"
base.dists.chisquare.mgf.factory,"base.dists.chisquare.mgf.factory( k:number )"
base.dists.chisquare.mode,"base.dists.chisquare.mode( k:number )"
base.dists.chisquare.pdf,"base.dists.chisquare.pdf( x:number, k:number )"
base.dists.chisquare.pdf.factory,"base.dists.chisquare.pdf.factory( k:number )"
base.dists.chisquare.quantile,"base.dists.chisquare.quantile( p:number, k:number )"
base.dists.chisquare.quantile.factory,"base.dists.chisquare.quantile.factory( k:number )"
base.dists.chisquare.skewness,"base.dists.chisquare.skewness( k:number )"
base.dists.chisquare.stdev,"base.dists.chisquare.stdev( k:number )"
base.dists.chisquare.variance,"base.dists.chisquare.variance( k:number )"
base.dists.cosine.cdf,"base.dists.cosine.cdf( x:number, μ:number, s:number )"
base.dists.cosine.cdf.factory,"base.dists.cosine.cdf.factory( μ:number, s:number )"
base.dists.cosine.Cosine,"base.dists.cosine.Cosine( [μ:number, s:number] )"
base.dists.cosine.kurtosis,"base.dists.cosine.kurtosis( μ:number, s:number )"
base.dists.cosine.logcdf,"base.dists.cosine.logcdf( x:number, μ:number, s:number )"
base.dists.cosine.logcdf.factory,"base.dists.cosine.logcdf.factory( μ:number, s:number )"
base.dists.cosine.logpdf,"base.dists.cosine.logpdf( x:number, μ:number, s:number )"
base.dists.cosine.logpdf.factory,"base.dists.cosine.logpdf.factory( μ:number, s:number )"
base.dists.cosine.mean,"base.dists.cosine.mean( μ:number, s:number )"
base.dists.cosine.median,"base.dists.cosine.median( μ:number, s:number )"
base.dists.cosine.mgf,"base.dists.cosine.mgf( t:number, μ:number, s:number )"
base.dists.cosine.mgf.factory,"base.dists.cosine.mgf.factory( μ:number, s:number )"
base.dists.cosine.mode,"base.dists.cosine.mode( μ:number, s:number )"
base.dists.cosine.pdf,"base.dists.cosine.pdf( x:number, μ:number, s:number )"
base.dists.cosine.pdf.factory,"base.dists.cosine.pdf.factory( μ:number, s:number )"
base.dists.cosine.quantile,"base.dists.cosine.quantile( p:number, μ:number, s:number )"
base.dists.cosine.quantile.factory,"base.dists.cosine.quantile.factory( μ:number, s:number )"
base.dists.cosine.skewness,"base.dists.cosine.skewness( μ:number, s:number )"
base.dists.cosine.stdev,"base.dists.cosine.stdev( μ:number, s:number )"
base.dists.cosine.variance,"base.dists.cosine.variance( μ:number, s:number )"
base.dists.degenerate.cdf,"base.dists.degenerate.cdf( x:number, μ:number )"
base.dists.degenerate.cdf.factory,"base.dists.degenerate.cdf.factory( μ:number )"
base.dists.degenerate.Degenerate,"base.dists.degenerate.Degenerate( [μ:number] )"
base.dists.degenerate.entropy,"base.dists.degenerate.entropy( μ:number )"
base.dists.degenerate.logcdf,"base.dists.degenerate.logcdf( x:number, μ:number )"
base.dists.degenerate.logcdf.factory,"base.dists.degenerate.logcdf.factory( μ:number )"
base.dists.degenerate.logpdf,"base.dists.degenerate.logpdf( x:number, μ:number )"
base.dists.degenerate.logpdf.factory,"base.dists.degenerate.logpdf.factory( μ:number )"
base.dists.degenerate.logpmf,"base.dists.degenerate.logpmf( x:number, μ:number )"
base.dists.degenerate.logpmf.factory,"base.dists.degenerate.logpmf.factory( μ:number )"
base.dists.degenerate.mean,"base.dists.degenerate.mean( μ:number )"
base.dists.degenerate.median,"base.dists.degenerate.median( μ:number )"
base.dists.degenerate.mgf,"base.dists.degenerate.mgf( x:number, μ:number )"
base.dists.degenerate.mgf.factory,"base.dists.degenerate.mgf.factory( μ:number )"
base.dists.degenerate.mode,"base.dists.degenerate.mode( μ:number )"
base.dists.degenerate.pdf,"base.dists.degenerate.pdf( x:number, μ:number )"
base.dists.degenerate.pdf.factory,"base.dists.degenerate.pdf.factory( μ:number )"
base.dists.degenerate.pmf,"base.dists.degenerate.pmf( x:number, μ:number )"
base.dists.degenerate.pmf.factory,"base.dists.degenerate.pmf.factory( μ:number )"
base.dists.degenerate.quantile,"base.dists.degenerate.quantile( p:number, μ:number )"
base.dists.degenerate.quantile.factory,"base.dists.degenerate.quantile.factory( μ:number )"
base.dists.degenerate.stdev,"base.dists.degenerate.stdev( μ:number )"
base.dists.degenerate.variance,"base.dists.degenerate.variance( μ:number )"
base.dists.discreteUniform.cdf,"base.dists.discreteUniform.cdf( x:number, a:integer, b:integer )"
base.dists.discreteUniform.cdf.factory,"base.dists.discreteUniform.cdf.factory( a:integer, b:integer )"
base.dists.discreteUniform.DiscreteUniform,"base.dists.discreteUniform.DiscreteUniform( [a:integer, b:integer] )"
base.dists.discreteUniform.entropy,"base.dists.discreteUniform.entropy( a:integer, b:integer )"
base.dists.discreteUniform.kurtosis,"base.dists.discreteUniform.kurtosis( a:integer, b:integer )"
base.dists.discreteUniform.logcdf,"base.dists.discreteUniform.logcdf( x:number, a:integer, b:integer )"
base.dists.discreteUniform.logcdf.factory,"base.dists.discreteUniform.logcdf.factory( a:integer, b:integer )"
base.dists.discreteUniform.logpmf,"base.dists.discreteUniform.logpmf( x:number, a:integer, b:integer )"
base.dists.discreteUniform.logpmf.factory,"base.dists.discreteUniform.logpmf.factory( a:integer, b:integer )"
base.dists.discreteUniform.mean,"base.dists.discreteUniform.mean( a:integer, b:integer )"
base.dists.discreteUniform.median,"base.dists.discreteUniform.median( a:integer, b:integer )"
base.dists.discreteUniform.mgf,"base.dists.discreteUniform.mgf( t:number, a:integer, b:integer )"
base.dists.discreteUniform.mgf.factory,"base.dists.discreteUniform.mgf.factory( a:integer, b:integer )"
base.dists.discreteUniform.pmf,"base.dists.discreteUniform.pmf( x:number, a:integer, b:integer )"
base.dists.discreteUniform.pmf.factory,"base.dists.discreteUniform.pmf.factory( a:integer, b:integer )"
base.dists.discreteUniform.quantile,"base.dists.discreteUniform.quantile( p:number, a:integer, b:integer )"
base.dists.discreteUniform.quantile.factory,"base.dists.discreteUniform.quantile.factory( a:integer, b:integer )"
base.dists.discreteUniform.skewness,"base.dists.discreteUniform.skewness( a:integer, b:integer )"
base.dists.discreteUniform.stdev,"base.dists.discreteUniform.stdev( a:integer, b:integer )"
base.dists.discreteUniform.variance,"base.dists.discreteUniform.variance( a:integer, b:integer )"
base.dists.erlang.cdf,"base.dists.erlang.cdf( x:number, k:number, λ:number )"
base.dists.erlang.cdf.factory,"base.dists.erlang.cdf.factory( k:number, λ:number )"
base.dists.erlang.entropy,"base.dists.erlang.entropy( k:integer, λ:number )"
base.dists.erlang.Erlang,"base.dists.erlang.Erlang( [k:number, λ:number] )"
base.dists.erlang.kurtosis,"base.dists.erlang.kurtosis( k:integer, λ:number )"
base.dists.erlang.logpdf,"base.dists.erlang.logpdf( x:number, k:number, λ:number )"
base.dists.erlang.logpdf.factory,"base.dists.erlang.logpdf.factory( k:number, λ:number )"
base.dists.erlang.mean,"base.dists.erlang.mean( k:integer, λ:number )"
base.dists.erlang.mgf,"base.dists.erlang.mgf( t:number, k:number, λ:number )"
base.dists.erlang.mgf.factory,"base.dists.erlang.mgf.factory( k:number, λ:number )"
base.dists.erlang.mode,"base.dists.erlang.mode( k:integer, λ:number )"
base.dists.erlang.pdf,"base.dists.erlang.pdf( x:number, k:number, λ:number )"
base.dists.erlang.pdf.factory,"base.dists.erlang.pdf.factory( k:number, λ:number )"
base.dists.erlang.quantile,"base.dists.erlang.quantile( p:number, k:number, λ:number )"
base.dists.erlang.quantile.factory,"base.dists.erlang.quantile.factory( k:number, λ:number )"
base.dists.erlang.skewness,"base.dists.erlang.skewness( k:integer, λ:number )"
base.dists.erlang.stdev,"base.dists.erlang.stdev( k:integer, λ:number )"
base.dists.erlang.variance,"base.dists.erlang.variance( k:integer, λ:number )"
base.dists.exponential.cdf,"base.dists.exponential.cdf( x:number, λ:number )"
base.dists.exponential.cdf.factory,"base.dists.exponential.cdf.factory( λ:number )"
base.dists.exponential.entropy,"base.dists.exponential.entropy( λ:number )"
base.dists.exponential.Exponential,"base.dists.exponential.Exponential( [λ:number] )"
base.dists.exponential.kurtosis,"base.dists.exponential.kurtosis( λ:number )"
base.dists.exponential.logcdf,"base.dists.exponential.logcdf( x:number, λ:number )"
base.dists.exponential.logcdf.factory,"base.dists.exponential.logcdf.factory( λ:number )"
base.dists.exponential.logpdf,"base.dists.exponential.logpdf( x:number, λ:number )"
base.dists.exponential.logpdf.factory,"base.dists.exponential.logpdf.factory( λ:number )"
base.dists.exponential.mean,"base.dists.exponential.mean( λ:number )"
base.dists.exponential.median,"base.dists.exponential.median( λ:number )"
base.dists.exponential.mgf,"base.dists.exponential.mgf( t:number, λ:number )"
base.dists.exponential.mgf.factory,"base.dists.exponential.mgf.factory( λ:number )"
base.dists.exponential.mode,"base.dists.exponential.mode( λ:number )"
base.dists.exponential.pdf,"base.dists.exponential.pdf( x:number, λ:number )"
base.dists.exponential.pdf.factory,"base.dists.exponential.pdf.factory( λ:number )"
base.dists.exponential.quantile,"base.dists.exponential.quantile( p:number, λ:number )"
base.dists.exponential.quantile.factory,"base.dists.exponential.quantile.factory( λ:number )"
base.dists.exponential.skewness,"base.dists.exponential.skewness( λ:number )"
base.dists.exponential.stdev,"base.dists.exponential.stdev( λ:number )"
base.dists.exponential.variance,"base.dists.exponential.variance( λ:number )"
base.dists.f.cdf,"base.dists.f.cdf( x:number, d1:number, d2:number )"
base.dists.f.cdf.factory,"base.dists.f.cdf.factory( d1:number, d2:number )"
base.dists.f.entropy,"base.dists.f.entropy( d1:number, d2:number )"
base.dists.f.F,"base.dists.f.F( [d1:number, d2:number] )"
base.dists.f.kurtosis,"base.dists.f.kurtosis( d1:number, d2:number )"
base.dists.f.mean,"base.dists.f.mean( d1:number, d2:number )"
base.dists.f.mode,"base.dists.f.mode( d1:number, d2:number )"
base.dists.f.pdf,"base.dists.f.pdf( x:number, d1:number, d2:number )"
base.dists.f.pdf.factory,"base.dists.f.pdf.factory( d1:number, d2:number )"
base.dists.f.quantile,"base.dists.f.quantile( p:number, d1:number, d2:number )"
base.dists.f.quantile.factory,"base.dists.f.quantile.factory( d1:number, d2:number )"
base.dists.f.skewness,"base.dists.f.skewness( d1:number, d2:number )"
base.dists.f.stdev,"base.dists.f.stdev( d1:number, d2:number )"
base.dists.f.variance,"base.dists.f.variance( d1:number, d2:number )"
base.dists.frechet.cdf,"base.dists.frechet.cdf( x:number, α:number, s:number, m:number )"
base.dists.frechet.cdf.factory,"base.dists.frechet.cdf.factory( α:number, s:number, m:number )"
base.dists.frechet.entropy,"base.dists.frechet.entropy( α:number, s:number, m:number )"
base.dists.frechet.Frechet,"base.dists.frechet.Frechet( [α:number, s:number, m:number] )"
base.dists.frechet.kurtosis,"base.dists.frechet.kurtosis( α:number, s:number, m:number )"
base.dists.frechet.logcdf,"base.dists.frechet.logcdf( x:number, α:number, s:number, m:number )"
base.dists.frechet.logcdf.factory,"base.dists.frechet.logcdf.factory( α:number, s:number, m:number )"
base.dists.frechet.logpdf,"base.dists.frechet.logpdf( x:number, α:number, s:number, m:number )"
base.dists.frechet.logpdf.factory,"base.dists.frechet.logpdf.factory( α:number, s:number, m:number )"
base.dists.frechet.mean,"base.dists.frechet.mean( α:number, s:number, m:number )"
base.dists.frechet.median,"base.dists.frechet.median( α:number, s:number, m:number )"
base.dists.frechet.mode,"base.dists.frechet.mode( α:number, s:number, m:number )"
base.dists.frechet.pdf,"base.dists.frechet.pdf( x:number, α:number, s:number, m:number )"
base.dists.frechet.pdf.factory,"base.dists.frechet.pdf.factory( α:number, s:number, m:number )"
base.dists.frechet.quantile,"base.dists.frechet.quantile( p:number, α:number, s:number, m:number )"
base.dists.frechet.quantile.factory,"base.dists.frechet.quantile.factory( α:number, s:number, m:number )"
base.dists.frechet.skewness,"base.dists.frechet.skewness( α:number, s:number, m:number )"
base.dists.frechet.stdev,"base.dists.frechet.stdev( α:number, s:number, m:number )"
base.dists.frechet.variance,"base.dists.frechet.variance( α:number, s:number, m:number )"
base.dists.gamma.cdf,"base.dists.gamma.cdf( x:number, α:number, β:number )"
base.dists.gamma.cdf.factory,"base.dists.gamma.cdf.factory( α:number, β:number )"
base.dists.gamma.entropy,"base.dists.gamma.entropy( α:number, β:number )"
base.dists.gamma.Gamma,"base.dists.gamma.Gamma( [α:number, β:number] )"
base.dists.gamma.kurtosis,"base.dists.gamma.kurtosis( α:number, β:number )"
base.dists.gamma.logcdf,"base.dists.gamma.logcdf( x:number, α:number, β:number )"
base.dists.gamma.logcdf.factory,"base.dists.gamma.logcdf.factory( α:number, β:number )"
base.dists.gamma.logpdf,"base.dists.gamma.logpdf( x:number, α:number, β:number )"
base.dists.gamma.logpdf.factory,"base.dists.gamma.logpdf.factory( α:number, β:number )"
base.dists.gamma.mean,"base.dists.gamma.mean( α:number, β:number )"
base.dists.gamma.mgf,"base.dists.gamma.mgf( t:number, α:number, β:number )"
base.dists.gamma.mgf.factory,"base.dists.gamma.mgf.factory( α:number, β:number )"
base.dists.gamma.mode,"base.dists.gamma.mode( α:number, β:number )"
base.dists.gamma.pdf,"base.dists.gamma.pdf( x:number, α:number, β:number )"
base.dists.gamma.pdf.factory,"base.dists.gamma.pdf.factory( α:number, β:number )"
base.dists.gamma.quantile,"base.dists.gamma.quantile( p:number, α:number, β:number )"
base.dists.gamma.quantile.factory,"base.dists.gamma.quantile.factory( α:number, β:number )"
base.dists.gamma.skewness,"base.dists.gamma.skewness( α:number, β:number )"
base.dists.gamma.stdev,"base.dists.gamma.stdev( α:number, β:number )"
base.dists.gamma.variance,"base.dists.gamma.variance( α:number, β:number )"
base.dists.geometric.cdf,"base.dists.geometric.cdf( x:number, p:number )"
base.dists.geometric.cdf.factory,"base.dists.geometric.cdf.factory( p:number )"
base.dists.geometric.entropy,"base.dists.geometric.entropy( p:number )"
base.dists.geometric.Geometric,"base.dists.geometric.Geometric( [p:number] )"
base.dists.geometric.kurtosis,"base.dists.geometric.kurtosis( p:number )"
base.dists.geometric.logcdf,"base.dists.geometric.logcdf( x:number, p:number )"
base.dists.geometric.logcdf.factory,"base.dists.geometric.logcdf.factory( p:number )"
base.dists.geometric.logpmf,"base.dists.geometric.logpmf( x:number, p:number )"
base.dists.geometric.logpmf.factory,"base.dists.geometric.logpmf.factory( p:number )"
base.dists.geometric.mean,"base.dists.geometric.mean( p:number )"
base.dists.geometric.median,"base.dists.geometric.median( p:number )"
base.dists.geometric.mgf,"base.dists.geometric.mgf( t:number, p:number )"
base.dists.geometric.mgf.factory,"base.dists.geometric.mgf.factory( p:number )"
base.dists.geometric.mode,"base.dists.geometric.mode( p:number )"
base.dists.geometric.pmf,"base.dists.geometric.pmf( x:number, p:number )"
base.dists.geometric.pmf.factory,"base.dists.geometric.pmf.factory( p:number )"
base.dists.geometric.quantile,"base.dists.geometric.quantile( r:number, p:number )"
base.dists.geometric.quantile.factory,"base.dists.geometric.quantile.factory( p:number )"
base.dists.geometric.skewness,"base.dists.geometric.skewness( p:number )"
base.dists.geometric.stdev,"base.dists.geometric.stdev( p:number )"
base.dists.geometric.variance,"base.dists.geometric.variance( p:number )"
base.dists.gumbel.cdf,"base.dists.gumbel.cdf( x:number, μ:number, β:number )"
base.dists.gumbel.cdf.factory,"base.dists.gumbel.cdf.factory( μ:number, β:number )"
base.dists.gumbel.entropy,"base.dists.gumbel.entropy( μ:number, β:number )"
base.dists.gumbel.Gumbel,"base.dists.gumbel.Gumbel( [μ:number, β:number] )"
base.dists.gumbel.kurtosis,"base.dists.gumbel.kurtosis( μ:number, β:number )"
base.dists.gumbel.logcdf,"base.dists.gumbel.logcdf( x:number, μ:number, β:number )"
base.dists.gumbel.logcdf.factory,"base.dists.gumbel.logcdf.factory( μ:number, β:number )"
base.dists.gumbel.logpdf,"base.dists.gumbel.logpdf( x:number, μ:number, β:number )"
base.dists.gumbel.logpdf.factory,"base.dists.gumbel.logpdf.factory( μ:number, β:number )"
base.dists.gumbel.mean,"base.dists.gumbel.mean( μ:number, β:number )"
base.dists.gumbel.median,"base.dists.gumbel.median( μ:number, β:number )"
base.dists.gumbel.mgf,"base.dists.gumbel.mgf( t:number, μ:number, β:number )"
base.dists.gumbel.mgf.factory,"base.dists.gumbel.mgf.factory( μ:number, β:number )"
base.dists.gumbel.mode,"base.dists.gumbel.mode( μ:number, β:number )"
base.dists.gumbel.pdf,"base.dists.gumbel.pdf( x:number, μ:number, β:number )"
base.dists.gumbel.pdf.factory,"base.dists.gumbel.pdf.factory( μ:number, β:number )"
base.dists.gumbel.quantile,"base.dists.gumbel.quantile( p:number, μ:number, β:number )"
base.dists.gumbel.quantile.factory,"base.dists.gumbel.quantile.factory( μ:number, β:number )"
base.dists.gumbel.skewness,"base.dists.gumbel.skewness( μ:number, β:number )"
base.dists.gumbel.stdev,"base.dists.gumbel.stdev( μ:number, β:number )"
base.dists.gumbel.variance,"base.dists.gumbel.variance( μ:number, β:number )"
base.dists.hypergeometric.cdf,"base.dists.hypergeometric.cdf( x:number, N:integer, K:integer, n:integer )"
base.dists.hypergeometric.cdf.factory,"base.dists.hypergeometric.cdf.factory( N:integer, K:integer, n:integer )"
base.dists.hypergeometric.Hypergeometric,"base.dists.hypergeometric.Hypergeometric( [N:integer, K:integer, n:integer] )"
base.dists.hypergeometric.kurtosis,"base.dists.hypergeometric.kurtosis( N:integer, K:integer, n:integer )"
