year,month,date_of_month,day_of_week,births
1981,10,3,6,9318
1981,10,4,7,8905
1981,10,5,1,10874
1981,10,6,2,10899
1981,10,7,3,10483
1981,10,8,4,10405
1981,10,9,5,10905
1981,10,10,6,9313
1981,10,11,7,8756
1981,10,12,1,10372
1981,10,13,2,10616
1981,10,14,3,10214
1981,10,15,4,10456
1981,10,16,5,10716
1981,10,17,6,8537
1981,10,18,7,8540
1981,10,19,1,10023
1981,10,20,2,10277
1981,10,21,3,10460
1981,10,22,4,10267
1981,10,23,5,10316
1981,10,24,6,8687
1981,10,25,7,8733
1981,10,26,1,10044
1981,10,27,2,10452
1981,10,28,3,10153
1981,10,29,4,10111
1981,10,30,5,10302
1981,10,31,6,8643
1981,11,1,7,8358
1981,11,2,1,10303
1981,11,3,2,10397
1981,11,4,3,10350
1981,11,5,4,10315
1981,11,6,5,10678
1981,11,7,6,8797
1981,11,8,7,8471
1981,11,9,1,10155
1981,11,10,2,10356
1981,11,11,3,10050
1981,11,12,4,10256
1981,11,13,5,9919
1981,11,14,6,8796
1981,11,15,7,8499
1981,11,16,1,10453
1981,11,17,2,10765
1981,11,18,3,10144
1981,11,19,4,10224
1981,11,20,5,10574
1981,11,21,6,8746
1981,11,22,7,8427
1981,11,23,1,10335
1981,11,24,2,10528
1981,11,25,3,10452
1981,11,26,4,8154
1981,11,27,5,9650
1981,11,28,6,8487
1981,11,29,7,8528
1981,11,30,1,10217
1981,12,1,2,10880
1981,12,2,3,10456
1981,12,3,4,10113
1981,12,4,5,9920
1981,12,5,6,8560
1981,12,6,7,8316
1981,12,7,1,10090
1981,12,8,2,10621
1981,12,9,3,10112
1981,12,10,4,9935
1981,12,11,5,10164
1981,12,12,6,8635
1981,12,13,7,8284
1981,12,14,1,10365
1981,12,15,2,10799
1981,12,16,3,10333
1981,12,17,4,10672
1981,12,18,5,10853
1981,12,19,6,8664
1981,12,20,7,8173
1981,12,21,1,10562
1981,12,22,2,10567
1981,12,23,3,9841
1981,12,24,4,8741
1981,12,25,5,8023
1981,12,26,6,8352
1981,12,27,7,8653
1981,12,28,1,11045
1981,12,29,2,11279
1981,12,30,3,11036
1981,12,31,4,10394
1982,1,1,5,8560
1982,1,2,6,8308
1982,1,3,7,8606
1982,1,4,1,9958
1982,1,5,2,10253
1982,1,6,3,10182
1982,1,7,4,9949
1982,1,8,5,10087
1982,1,9,6,8484
1982,1,10,7,8387
1982,1,11,1,10226
1982,1,12,2,10452
1982,1,13,3,10182
1982,1,14,4,10100
1982,1,15,5,9969
1982,1,16,6,8705
1982,1,17,7,8522
1982,1,18,1,10253
1982,1,19,2,10708
1982,1,20,3,10334
1982,1,21,4,10176
1982,1,22,5,10425
1982,1,23,6,8706
1982,1,24,7,8532
1982,1,25,1,10232
1982,1,26,2,10457
1982,1,27,3,10156
1982,1,28,4,10113
1982,1,29,5,10207
1982,1,30,6,8726
1982,1,31,7,8380
1982,2,1,1,10222
1982,2,2,2,10426
1982,2,3,3,10169
1982,2,4,4,10070
1982,2,5,5,10242
1982,2,6,6,8804
1982,2,7,7,8514
1982,2,8,1,10362
1982,2,9,2,10551
1982,2,10,3,10424
1982,2,11,4,10402
1982,2,12,5,10474
1982,2,13,6,8963
1982,2,14,7,8680
1982,2,15,1,10206
1982,2,16,2,10737
1982,2,17,3,10532
1982,2,18,4,10366
1982,2,19,5,10375
1982,2,20,6,8923
1982,2,21,7,8709
1982,2,22,1,10577
1982,2,23,2,10474
1982,2,24,3,10462
1982,2,25,4,10367
1982,2,26,5,10047
1982,2,27,6,8852
1982,2,28,7,8384
1982,3,1,1,10257
1982,3,2,2,10679
1982,3,3,3,10506
1982,3,4,4,10205
1982,3,5,5,10476
1982,3,6,6,8768
1982,3,7,7,8399
1982,3,8,1,10293
1982,3,9,2,10417
1982,3,10,3,10424
1982,3,11,4,10233
1982,3,12,5,10369
1982,3,13,6,8966
1982,3,14,7,8402
1982,3,15,1,10098
1982,3,16,2,10547
1982,3,17,3,10583
1982,3,18,4,10447
1982,3,19,5,10259
1982,3,20,6,8705
1982,3,21,7,8313
1982,3,22,1,10056
1982,3,23,2,10338
1982,3,24,3,10210
1982,3,25,4,10238
1982,3,26,5,10280
1982,3,27,6,8568
1982,3,28,7,8214
1982,3,29,1,10216
1982,3,30,2,10481
1982,3,31,3,10271
1982,4,1,4,10118
1982,4,2,5,10528
1982,4,3,6,8955
1982,4,4,7,8432
1982,4,5,1,10128
1982,4,6,2,10620
1982,4,7,3,9974
1982,4,8,4,10158
1982,4,9,5,10099
1982,4,10,6,8385
1982,4,11,7,7914
1982,4,12,1,9991
1982,4,13,2,10350
1982,4,14,3,10233
1982,4,15,4,10295
1982,4,16,5,10275
1982,4,17,6,8852
1982,4,18,7,8195
1982,4,19,1,10172
1982,4,20,2,10603
1982,4,21,3,10030
1982,4,22,4,9958
1982,4,23,5,10011
1982,4,24,6,8494
1982,4,25,7,7855
1982,4,26,1,10369
1982,4,27,2,10270
1982,4,28,3,10262
1982,4,29,4,9911
1982,4,30,5,10396
1982,5,1,6,8720
1982,5,2,7,8407
1982,5,3,1,10442
1982,5,4,2,10632
1982,5,5,3,10409
1982,5,6,4,10372
1982,5,7,5,10494
1982,5,8,6,8755
1982,5,9,7,8592
1982,5,10,1,10616
1982,5,11,2,10703
1982,5,12,3,10428
1982,5,13,4,10131
1982,5,14,5,10497
1982,5,15,6,8867
1982,5,16,7,8419
1982,5,17,1,10571
1982,5,18,2,10800
1982,5,19,3,10517
1982,5,20,4,10400
1982,5,21,5,10545
1982,5,22,6,8605
1982,5,23,7,8460
1982,5,24,1,10406
1982,5,25,2,10932
1982,5,26,3,10854
1982,5,27,4,10708
1982,5,28,5,10683
1982,5,29,6,8965
1982,5,30,7,8719
1982,5,31,1,8997
1982,6,1,2,10498
1982,6,2,3,10712
1982,6,3,4,10635
1982,6,4,5,10591
1982,6,5,6,8920
1982,6,6,7,8765
1982,6,7,1,10383
1982,6,8,2,10636
1982,6,9,3,10353
1982,6,10,4,10703
1982,6,11,5,10629
1982,6,12,6,9125
1982,6,13,7,8508
1982,6,14,1,10482
1982,6,15,2,10943
1982,6,16,3,10953
1982,6,17,4,10731
1982,6,18,5,10880
1982,6,19,6,8948
1982,6,20,7,8798
1982,6,21,1,10786
1982,6,22,2,11050
1982,6,23,3,10758
1982,6,24,4,10839
1982,6,25,5,11016
1982,6,26,6,9216
1982,6,27,7,8982
1982,6,28,1,10978
1982,6,29,2,11456
1982,6,30,3,10962
1982,7,1,4,10924
1982,7,2,5,10893
1982,7,3,6,9293
1982,7,4,7,9036
1982,7,5,1,8978
1982,7,6,2,11171
1982,7,7,3,11742
1982,7,8,4,11654
1982,7,9,5,11312
1982,7,10,6,9591
1982,7,11,7,9165
1982,7,12,1,10996
1982,7,13,2,11136
1982,7,14,3,11095
1982,7,15,4,11218
1982,7,16,5,11339
1982,7,17,6,9616
1982,7,18,7,9374
1982,7,19,1,11039
1982,7,20,2,11551
1982,7,21,3,11242
1982,7,22,4,11004
1982,7,23,5,11347
1982,7,24,6,9608
1982,7,25,7,9096
1982,7,26,1,11041
1982,7,27,2,11474
1982,7,28,3,11235
1982,7,29,4,11073
1982,7,30,5,11116
1982,7,31,6,9589
1982,8,1,7,9193
1982,8,2,1,10956
1982,8,3,2,11515
1982,8,4,3,11253
1982,8,5,4,11196
1982,8,6,5,11014
1982,8,7,6,9349
1982,8,8,7,9198
1982,8,9,1,10903
1982,8,10,2,11383
1982,8,11,3,11104
1982,8,12,4,11195
1982,8,13,5,10678
1982,8,14,6,9444
1982,8,15,7,9215
1982,8,16,1,11201
1982,8,17,2,11489
1982,8,18,3,11266
1982,8,19,4,11154
1982,8,20,5,11385
1982,8,21,6,9602
1982,8,22,7,9098
1982,8,23,1,10944
1982,8,24,2,11577
1982,8,25,3,11153
1982,8,26,4,11026
1982,8,27,5,11266
1982,8,28,6,9484
1982,8,29,7,8900
1982,8,30,1,10963
1982,8,31,2,11505
1982,9,1,3,11118
1982,9,2,4,11081
1982,9,3,5,11475
1982,9,4,6,9579
1982,9,5,7,9158
1982,9,6,1,9262
1982,9,7,2,11342
1982,9,8,3,11455
1982,9,9,4,11395
1982,9,10,5,11917
1982,9,11,6,9695
1982,9,12,7,9660
1982,9,13,1,11343
1982,9,14,2,11725
1982,9,15,3,11359
1982,9,16,4,11578
1982,9,17,5,11736
1982,9,18,6,9577
1982,9,19,7,9552
1982,9,20,1,11596
1982,9,21,2,11791
1982,9,22,3,11530
1982,9,23,4,11551
1982,9,24,5,11480
1982,9,25,6,9792
1982,9,26,7,9425
1982,9,27,1,11538
1982,9,28,2,11674
1982,9,29,3,11402
1982,9,30,4,11269
1982,10,1,5,11297
1982,10,2,6,9603
1982,10,3,7,9188
1982,10,4,1,11176
1982,10,5,2,11205
1982,10,6,3,11143
1982,10,7,4,10945
1982,10,8,5,11065
1982,10,9,6,9196
1982,10,10,7,8879
1982,10,11,1,10327
1982,10,12,2,10989
1982,10,13,3,10316
1982,10,14,4,10722
1982,10,15,5,10510
1982,10,16,6,8894
1982,10,17,7,8582
1982,10,18,1,10417
1982,10,19,2,10945
1982,10,20,3,10440
1982,10,21,4,10444
1982,10,22,5,10432
1982,10,23,6,8980
1982,10,24,7,8655
1982,10,25,1,10341
1982,10,26,2,10681
1982,10,27,3,10372
1982,10,28,4,10503
1982,10,29,5,10514
1982,10,30,6,8723
1982,10,31,7,8876
1982,11,1,1,10350
1982,11,2,2,10667
1982,11,3,3,10265
1982,11,4,4,10449
1982,11,5,5,10441
1982,11,6,6,8758
1982,11,7,7,8657
1982,11,8,1,10429
1982,11,9,2,10737
1982,11,10,3,10578
1982,11,11,4,10418
1982,11,12,5,10490
1982,11,13,6,8826
1982,11,14,7,8108
1982,11,15,1,10414
1982,11,16,2,10442
1982,11,17,3,10361
1982,11,18,4,10394
1982,11,19,5,10621
1982,11,20,6,8900
1982,11,21,7,8434
1982,11,22,1,10481
1982,11,23,2,10810
1982,11,24,3,10307
1982,11,25,4,8045
1982,11,26,5,9239
1982,11,27,6,8558
1982,11,28,7,8528
1982,11,29,1,10540
1982,11,30,2,11074
1982,12,1,3,10432
1982,12,2,4,10056
1982,12,3,5,10139
1982,12,4,6,8595
1982,12,5,7,8444
1982,12,6,1,10066
1982,12,7,2,10227
1982,12,8,3,10113
1982,12,9,4,9920
1982,12,10,5,10016
1982,12,11,6,8605
1982,12,12,7,8275
1982,12,13,1,10015
1982,12,14,2,10700
1982,12,15,3,10388
1982,12,16,4,10632
1982,12,17,5,10619
1982,12,18,6,8502
1982,12,19,7,8394
1982,12,20,1,10681
1982,12,21,2,10661
1982,12,22,3,9901
1982,12,23,4,9250
1982,12,24,5,8186
1982,12,25,6,7825
1982,12,26,7,7953
1982,12,27,1,10227
1982,12,28,2,10673
1982,12,29,3,10841
1982,12,30,4,10886
1982,12,31,5,9277
1983,1,1,6,8174
1983,1,2,7,8085
1983,1,3,1,9523
1983,1,4,2,10094
1983,1,5,3,9966
1983,1,6,4,9990
1983,1,7,5,9947
1983,1,8,6,8525
1983,1,9,7,8287
1983,1,10,1,9930
1983,1,11,2,10337
1983,1,12,3,10273
1983,1,13,4,10190
1983,1,14,5,10244
1983,1,15,6,8784
1983,1,16,7,8382
1983,1,17,1,10131
1983,1,18,2,10482
1983,1,19,3,9950
1983,1,20,4,10154
1983,1,21,5,10306
1983,1,22,6,8798
1983,1,23,7,8600
1983,1,24,1,10091
1983,1,25,2,10368
1983,1,26,3,10272
1983,1,27,4,10302
1983,1,28,5,10210
1983,1,29,6,8757
1983,1,30,7,8711
1983,1,31,1,10148
1983,2,1,2,10579
1983,2,2,3,10160
1983,2,3,4,10396
1983,2,4,5,10196
1983,2,5,6,8479
1983,2,6,7,8495
1983,2,7,1,10232
1983,2,8,2,10603
1983,2,9,3,10127
1983,2,10,4,10261
1983,2,11,5,10501
1983,2,12,6,8829
1983,2,13,7,8558
1983,2,14,1,10598
1983,2,15,2,10572
1983,2,16,3,10519
1983,2,17,4,10509
1983,2,18,5,10427
1983,2,19,6,8846
1983,2,20,7,8522
1983,2,21,1,10020
1983,2,22,2,10471
1983,2,23,3,10676
1983,2,24,4,10610
1983,2,25,5,10498
1983,2,26,6,8869
1983,2,27,7,8460
1983,2,28,1,10254
1983,3,1,2,10669
1983,3,2,3,10674
1983,3,3,4,10562
1983,3,4,5,10645
1983,3,5,6,9035
1983,3,6,7,8570
1983,3,7,1,10353
1983,3,8,2,10702
1983,3,9,3,10322
1983,3,10,4,10348
1983,3,11,5,10351
1983,3,12,6,8754
1983,3,13,7,8432
1983,3,14,1,10434
1983,3,15,2,10839
1983,3,16,3,10251
1983,3,17,4,10524
1983,3,18,5,10827
1983,3,19,6,8776
1983,3,20,7,8524
1983,3,21,1,10433
1983,3,22,2,10692
1983,3,23,3,10230
1983,3,24,4,10215
1983,3,25,5,10512
1983,3,26,6,8736
1983,3,27,7,8475
1983,3,28,1,10251
1983,3,29,2,10811
1983,3,30,3,10649
1983,3,31,4,10613
1983,4,1,5,9982
1983,4,2,6,8772
1983,4,3,7,8354
1983,4,4,1,10207
1983,4,5,2,10759
1983,4,6,3,10448
1983,4,7,4,10659
1983,4,8,5,10558
1983,4,9,6,8785
1983,4,10,7,8485
1983,4,11,1,10298
1983,4,12,2,10574
1983,4,13,3,10112
1983,4,14,4,10196
1983,4,15,5,10339
1983,4,16,6,8623
1983,4,17,7,8364
1983,4,18,1,10217
1983,4,19,2,10409
1983,4,20,3,10371
1983,4,21,4,10201
1983,4,22,5,10268
1983,4,23,6,8704
1983,4,24,7,7950
1983,4,25,1,10371
1983,4,26,2,10592
1983,4,27,3,10412
1983,4,28,4,10435
1983,4,29,5,10279
1983,4,30,6,8479
1983,5,1,7,8170
1983,5,2,1,10114
1983,5,3,2,10637
1983,5,4,3,10216
1983,5,5,4,10505
1983,5,6,5,10277
1983,5,7,6,8649
1983,5,8,7,8412
1983,5,9,1,9982
1983,5,10,2,10328
1983,5,11,3,10174
1983,5,12,4,10306
1983,5,13,5,10090
1983,5,14,6,8741
1983,5,15,7,8464
1983,5,16,1,10424
1983,5,17,2,10401
1983,5,18,3,10196
1983,5,19,4,10506
1983,5,20,5,10513
1983,5,21,6,8950
1983,5,22,7,8368
1983,5,23,1,10419
1983,5,24,2,10971
1983,5,25,3,10574
1983,5,26,4,10358
1983,5,27,5,10476
1983,5,28,6,8757
1983,5,29,7,8547
1983,5,30,1,8687
1983,5,31,2,10320
1983,6,1,3,10800
1983,6,2,4,10516
1983,6,3,5,10664
1983,6,4,6,9012
1983,6,5,7,8574
1983,6,6,1,10371
1983,6,7,2,10633
1983,6,8,3,10375
1983,6,9,4,10499
1983,6,10,5,10652
1983,6,11,6,8957
1983,6,12,7,8547
1983,6,13,1,10464
1983,6,14,2,10986
1983,6,15,3,10422
1983,6,16,4,10527
1983,6,17,5,10785
1983,6,18,6,8709
1983,6,19,7,8589
1983,6,20,1,10498
1983,6,21,2,10751
1983,6,22,3,10418
1983,6,23,4,10790
1983,6,24,5,10688
1983,6,25,6,9068
1983,6,26,7,8661
1983,6,27,1,10634
1983,6,28,2,11088
1983,6,29,3,10784
1983,6,30,4,10760
1983,7,1,5,10913
1983,7,2,6,9075
1983,7,3,7,8648
1983,7,4,1,8943
1983,7,5,2,10491
1983,7,6,3,11119
1983,7,7,4,11130
1983,7,8,5,10871
1983,7,9,6,9055
1983,7,10,7,8838
1983,7,11,1,10664
1983,7,12,2,11254
1983,7,13,3,11037
1983,7,14,4,11036
1983,7,15,5,11166
1983,7,16,6,9220
1983,7,17,7,8940
1983,7,18,1,10767
1983,7,19,2,11040
1983,7,20,3,11099
1983,7,21,4,11072
1983,7,22,5,11043
1983,7,23,6,9155
1983,7,24,7,8993
1983,7,25,1,10653
1983,7,26,2,11033
1983,7,27,3,10839
1983,7,28,4,11037
1983,7,29,5,11025
1983,7,30,6,9164
1983,7,31,7,8970
1983,8,1,1,10610
1983,8,2,2,11046
1983,8,3,3,10953
1983,8,4,4,10720
1983,8,5,5,11016
1983,8,6,6,9232
1983,8,7,7,9256
1983,8,8,1,10795
1983,8,9,2,11139
1983,8,10,3,11022
1983,8,11,4,10789
1983,8,12,5,10966
1983,8,13,6,9158
1983,8,14,7,8830
1983,8,15,1,10663
1983,8,16,2,11270
1983,8,17,3,11012
1983,8,18,4,11135
1983,8,19,5,11219
1983,8,20,6,9260
1983,8,21,7,9142
1983,8,22,1,10633
1983,8,23,2,11153
1983,8,24,3,10815
1983,8,25,4,10724
1983,8,26,5,10839
1983,8,27,6,9242
1983,8,28,7,9009
1983,8,29,1,10812
1983,8,30,2,11131
1983,8,31,3,10805
1983,9,1,4,10747
1983,9,2,5,10907
1983,9,3,6,9151
1983,9,4,7,8806
1983,9,5,1,8749
1983,9,6,2,10995
1983,9,7,3,11348
1983,9,8,4,11052
1983,9,9,5,11099
1983,9,10,6,9536
1983,9,11,7,9048
1983,9,12,1,10898
1983,9,13,2,11216
1983,9,14,3,11183
1983,9,15,4,10976
1983,9,16,5,10948
1983,9,17,6,9436
1983,9,18,7,9327
1983,9,19,1,11180
1983,9,20,2,11635
1983,9,21,3,11276
1983,9,22,4,11065
1983,9,23,5,11177
1983,9,24,6,9174
1983,9,25,7,8821
1983,9,26,1,10958
1983,9,27,2,11366
1983,9,28,3,10953
1983,9,29,4,10889
1983,9,30,5,10914
1983,10,1,6,9202
1983,10,2,7,8893
1983,10,3,1,10806
1983,10,4,2,11182
1983,10,5,3,10762
1983,10,6,4,10675
1983,10,7,5,10753
1983,10,8,6,8971
1983,10,9,7,8551
1983,10,10,1,10273
1983,10,11,2,10656
1983,10,12,3,10645
1983,10,13,4,10320
1983,10,14,5,10610
1983,10,15,6,8570
1983,10,16,7,8505
1983,10,17,1,10302
1983,10,18,2,10485
1983,10,19,3,10224
1983,10,20,4,10392
1983,10,21,5,10192
1983,10,22,6,8626
1983,10,23,7,8234
1983,10,24,1,10225
1983,10,25,2,10624
1983,10,26,3,10201
1983,10,27,4,10260
1983,10,28,5,10306
1983,10,29,6,8504
1983,10,30,7,8496
1983,10,31,1,9679
1983,11,1,2,10279
1983,11,2,3,10082
1983,11,3,4,10253
1983,11,4,5,10266
1983,11,5,6,8643
1983,11,6,7,8218
1983,11,7,1,10240
1983,11,8,2,10460
1983,11,9,3,10182
1983,11,10,4,10264
1983,11,11,5,10109
1983,11,12,6,8430
1983,11,13,7,8446
1983,11,14,1,10222
1983,11,15,2,10683
1983,11,16,3,10255
1983,11,17,4,10220
1983,11,18,5,10484
1983,11,19,6,8681
1983,11,20,7,8318
1983,11,21,1,10479
1983,11,22,2,10868
1983,11,23,3,10341
1983,11,24,4,8316
1983,11,25,5,9449
1983,11,26,6,8233
1983,11,27,7,8224
1983,11,28,1,10178
1983,11,29,2,10526
1983,11,30,3,9921
1983,12,1,4,10297
1983,12,2,5,10069
1983,12,3,6,8275
1983,12,4,7,7974
1983,12,5,1,10178
1983,12,6,2,10279
1983,12,7,3,10131
1983,12,8,4,10138
1983,12,9,5,10132
1983,12,10,6,8396
1983,12,11,7,8316
1983,12,12,1,10260
1983,12,13,2,10427
1983,12,14,3,10274
1983,12,15,4,10464
1983,12,16,5,10534
1983,12,17,6,8299
1983,12,18,7,8170
1983,12,19,1,10761
1983,12,20,2,10985
1983,12,21,3,10226
1983,12,22,4,9507
1983,12,23,5,9035
1983,12,24,6,8042
1983,12,25,7,7645
1983,12,26,1,8236
1983,12,27,2,10617
1983,12,28,3,11264
1983,12,29,4,10883
1983,12,30,5,11001
1983,12,31,6,8562
1984,1,1,7,8013
1984,1,2,1,8005
1984,1,3,2,9662
1984,1,4,3,9923
1984,1,5,4,10004
1984,1,6,5,10117
1984,1,7,6,8497
1984,1,8,7,8230
1984,1,9,1,9690
1984,1,10,2,10115
1984,1,11,3,9814
1984,1,12,4,9798
1984,1,13,5,9838
1984,1,14,6,8504
1984,1,15,7,8108
1984,1,16,1,9937
1984,1,17,2,10094
1984,1,18,3,10134
1984,1,19,4,9894
1984,1,20,5,10097
1984,1,21,6,8335
1984,1,22,7,8072
1984,1,23,1,9925
1984,1,24,2,10285
1984,1,25,3,10254
1984,1,26,4,10144
1984,1,27,5,10287
1984,1,28,6,8550
1984,1,29,7,8191
1984,1,30,1,9880
1984,1,31,2,10129
1984,2,1,3,10039
1984,2,2,4,10127
1984,2,3,5,10199
1984,2,4,6,8514
1984,2,5,7,8276
1984,2,6,1,9954
1984,2,7,2,10083
1984,2,8,3,10127
1984,2,9,4,10001
1984,2,10,5,10584
1984,2,11,6,8747
1984,2,12,7,8356
1984,2,13,1,9977
1984,2,14,2,11265
1984,2,15,3,10213
1984,2,16,4,10253
1984,2,17,5,10229
1984,2,18,6,8871
1984,2,19,7,8377
1984,2,20,1,9815
1984,2,21,2,10189
1984,2,22,3,10303
1984,2,23,4,9995
1984,2,24,5,10310
1984,2,25,6,8637
1984,2,26,7,8294
1984,2,27,1,10052
1984,2,28,2,10431
1984,2,29,3,9680
1984,3,1,4,10471
1984,3,2,5,10505
1984,3,3,6,8808
1984,3,4,7,8363
1984,3,5,1,10124
1984,3,6,2,10557
1984,3,7,3,10359
1984,3,8,4,10276
1984,3,9,5,10095
1984,3,10,6,8663
1984,3,11,7,8401
1984,3,12,1,10252
1984,3,13,2,10271
1984,3,14,3,10176
1984,3,15,4,10329
1984,3,16,5,10706
1984,3,17,6,8883
1984,3,18,7,8331
1984,3,19,1,10427
1984,3,20,2,10714
1984,3,21,3,10395
1984,3,22,4,10353
1984,3,23,5,10284
1984,3,24,6,8566
1984,3,25,7,8266
1984,3,26,1,10166
1984,3,27,2,10356
1984,3,28,3,10300
1984,3,29,4,10157
1984,3,30,5,10269
1984,3,31,6,8514
1984,4,1,7,8202
1984,4,2,1,10016
1984,4,3,2,10052
1984,4,4,3,10331
1984,4,5,4,9971
1984,4,6,5,10340
1984,4,7,6,8567
1984,4,8,7,8057
1984,4,9,1,10033
1984,4,10,2,10199
1984,4,11,3,9830
1984,4,12,4,10282
1984,4,13,5,10102
1984,4,14,6,8577
1984,4,15,7,8088
1984,4,16,1,9991
1984,4,17,2,10570
1984,4,18,3,10086
1984,4,19,4,10057
1984,4,20,5,9689
1984,4,21,6,8263
1984,4,22,7,7891
1984,4,23,1,9931
1984,4,24,2,10293
1984,4,25,3,10052
1984,4,26,4,10200
1984,4,27,5,10152
1984,4,28,6,8484
1984,4,29,7,7721
1984,4,30,1,10097
1984,5,1,2,10535
1984,5,2,3,10187
1984,5,3,4,10238
1984,5,4,5,10292
1984,5,5,6,8380
1984,5,6,7,8184
1984,5,7,1,9813
1984,5,8,2,10203
1984,5,9,3,9688
1984,5,10,4,9946
1984,5,11,5,10275
1984,5,12,6,8378
1984,5,13,7,8199
1984,5,14,1,10087
1984,5,15,2,10289
1984,5,16,3,10005
1984,5,17,4,9851
1984,5,18,5,10080
1984,5,19,6,8476
1984,5,20,7,8282
1984,5,21,1,10181
1984,5,22,2,10780
1984,5,23,3,10371
1984,5,24,4,10133
1984,5,25,5,10575
1984,5,26,6,8849
1984,5,27,7,8388
1984,5,28,1,8411
1984,5,29,2,10268
1984,5,30,3,10285
1984,5,31,4,10099
1984,6,1,5,10401
1984,6,2,6,8880
1984,6,3,7,8277
1984,6,4,1,10018
1984,6,5,2,10514
1984,6,6,3,10477
1984,6,7,4,10244
1984,6,8,5,10560
1984,6,9,6,8761
1984,6,10,7,8422
1984,6,11,1,10327
1984,6,12,2,10502
1984,6,13,3,10084
1984,6,14,4,10732
1984,6,15,5,10332
1984,6,16,6,8457
1984,6,17,7,8611
1984,6,18,1,10483
1984,6,19,2,10515
1984,6,20,3,10655
1984,6,21,4,10561
1984,6,22,5,10586
1984,6,23,6,8972
1984,6,24,7,8821
1984,6,25,1,10561
1984,6,26,2,10980
1984,6,27,3,10662
1984,6,28,4,10794
1984,6,29,5,11087
1984,6,30,6,8940
1984,7,1,7,8565
1984,7,2,1,10807
1984,7,3,2,11250
1984,7,4,3,9240
1984,7,5,4,10789
1984,7,6,5,11566
1984,7,7,6,9138
1984,7,8,7,8956
1984,7,9,1,10996
1984,7,10,2,11661
1984,7,11,3,10923
1984,7,12,4,11264
1984,7,13,5,10687
1984,7,14,6,9213
1984,7,15,7,9046
1984,7,16,1,11295
1984,7,17,2,11493
1984,7,18,3,11278
1984,7,19,4,11042
1984,7,20,5,11185
1984,7,21,6,9338
1984,7,22,7,9029
1984,7,23,1,11176
1984,7,24,2,11811
1984,7,25,3,11099
1984,7,26,4,11003
1984,7,27,5,11320
1984,7,28,6,9470
1984,7,29,7,8901
1984,7,30,1,10782
1984,7,31,2,11582
1984,8,1,3,11227
1984,8,2,4,11410
1984,8,3,5,11370
1984,8,4,6,9594
1984,8,5,7,9137
1984,8,6,1,11213
1984,8,7,2,11884
1984,8,8,3,11392
1984,8,9,4,11377
1984,8,10,5,11364
1984,8,11,6,9465
1984,8,12,7,9045
1984,8,13,1,11017
1984,8,14,2,11550
1984,8,15,3,11489
1984,8,16,4,11301
1984,8,17,5,11427
1984,8,18,6,9407
1984,8,19,7,8945
1984,8,20,1,11228
1984,8,21,2,11585
1984,8,22,3,11180
1984,8,23,4,11110
1984,8,24,5,11162
1984,8,25,6,9254
1984,8,26,7,9234
1984,8,27,1,11221
1984,8,28,2,11829
1984,8,29,3,11342
1984,8,30,4,11421
1984,8,31,5,11481
1984,9,1,6,9370
1984,9,2,7,8962
1984,9,3,1,9343
1984,9,4,2,11111
1984,9,5,3,11827
1984,9,6,4,11442
1984,9,7,5,11760
1984,9,8,6,9588
1984,9,9,7,9354
1984,9,10,1,11641
1984,9,11,2,11795
1984,9,12,3,11388
1984,9,13,4,11515
1984,9,14,5,12034
1984,9,15,6,9880
1984,9,16,7,9310
1984,9,17,1,11487
1984,9,18,2,12038
1984,9,19,3,11787
1984,9,20,4,11720
1984,9,21,5,12121
1984,9,22,6,9857
1984,9,23,7,9622
1984,9,24,1,11980
1984,9,25,2,12271
1984,9,26,3,11691
1984,9,27,4,11174
1984,9,28,5,11559
1984,9,29,6,9813
1984,9,30,7,9462
1984,10,1,1,11235
1984,10,2,2,11572
1984,10,3,3,11487
1984,10,4,4,11339
1984,10,5,5,11387
1984,10,6,6,9523
1984,10,7,7,8749
1984,10,8,1,11054
1984,10,9,2,11435
1984,10,10,3,11146
1984,10,11,4,11060
1984,10,12,5,11018
1984,10,13,6,9009
1984,10,14,7,8836
1984,10,15,1,10961
1984,10,16,2,10999
1984,10,17,3,10693
1984,10,18,4,10597
1984,10,19,5,10837
1984,10,20,6,8791
1984,10,21,7,8544
1984,10,22,1,10609
1984,10,23,2,10883
1984,10,24,3,10395
1984,10,25,4,10463
1984,10,26,5,10568
1984,10,27,6,8882
1984,10,28,7,8910
1984,10,29,1,10266
1984,10,30,2,10458
1984,10,31,3,10033
1984,11,1,4,10602
1984,11,2,5,10436
1984,11,3,6,8526
1984,11,4,7,8380
1984,11,5,1,10572
1984,11,6,2,10506
1984,11,7,3,10291
1984,11,8,4,10378
1984,11,9,5,10772
1984,11,10,6,8487
1984,11,11,7,8576
1984,11,12,1,10262
1984,11,13,2,10755
1984,11,14,3,10403
1984,11,15,4,10701
1984,11,16,5,10722
1984,11,17,6,8688
1984,11,18,7,8300
1984,11,19,1,10740
1984,11,20,2,10941
1984,11,21,3,10501
1984,11,22,4,8011
1984,11,23,5,9689
1984,11,24,6,8512
1984,11,25,7,8543
1984,11,26,1,10656
1984,11,27,2,10819
1984,11,28,3,10458
1984,11,29,4,10387
1984,11,30,5,10560
1984,12,1,6,8479
1984,12,2,7,8348
1984,12,3,1,10289
1984,12,4,2,10544
1984,12,5,3,10182
1984,12,6,4,10172
1984,12,7,5,10260
1984,12,8,6,8459
1984,12,9,7,8267
1984,12,10,1,10506
